reference_answer,student_answer,score,similarity
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,it is important to use a standard unit of measurement because if you do not it will not be correct.,4,0.980956
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,because if you do not you will get the wrong measurement.,2,0.9505718
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,because if you do not use it you may get the wrong answer.,4,0.97728765
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,we use standard units because if somebody makes bottles of water the put at the bottom how many liters it is.,1,0.9852709
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,so everyone would get the same answers. it is the same for everybody.,4,0.98650604
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,i think because if we do not use a standard unit we would get the answer wrong.,4,0.9848904
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,because it will help a lot. it will never change. it is the same all over the world too.,4,0.97941446
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,you can make it too long or too short if you do not do it.,2,0.9030169
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,so you can get the measurement the same thing as everyone else.,2,0.90293056
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,so you can get the best answers. you need it because you will end up with 2 different answers.,2,0.9914761
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,because if you do not use a standard you get the answer wrong.,4,0.9787595
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,so everybody agrees on it.,4,0.9680855
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,because you might not know how much it is!,1,0.9651408
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,because if you had no standard of measurement you could not measure anything.,1,0.9762897
so people know exactly what the measurement means. a standard is necessary so everyone measures using the same unit and everyone gets the same measurement.,because if you use paperclips that would be wrong because they come in different sizes. and if you use your hand it will also be wrong because you hand could be big or small.,4,0.9901396
