reference_answer,student_answer,score,similarity
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,it allows you to measure if there is damaged gap.,4,0.40687427
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the electrical state is interferred with.,3,0.46219102
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the electrical state is broken.,3,0.3922558
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,voltage shows where the gap is,2,0.45513588
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,a gap causes a chemical reaction,3,0.0007826005
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,because it can show you where the gap is by measuring different terminals,4,0.20075837
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,by measuring you can find the gap which will show you which bulb is burned out,4,0.46730077
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,by seeing if a terminal has a different electrical state than another you can find the gap in the circuit,4,0.20668703
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,if the electrical state is non-zero you can find the gap in the circuit,2,0.27343437
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the difference in electrical states between terminals will show where there is a gap in the curcuit.,4,0.30713686
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,each terminal has an electrical state and when there is a gap the electrical state changes which shows which bulb is damaged.,4,0.59600985
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,if there is a voltage reading of non-zero it means that there is a change in the electrical states in the terminals.,4,0.55154395
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,if there is a non-zero measurement it indicates there is a change in electrical states of the terminals,4,0.49658903
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,you will find out where the difference in electrica states,2,0.35974547
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,you will find out wehere the difference in electrical staates,2,0.37176183
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,?,0,0.025100766
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,burnt bulbs have no voltage at one of there terminals.,3,0.5222588
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,burnt out bulbs have no voltage to effect there eletrical state.,3,0.5516124
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,i dont know.,0,0.1102282
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the measurement of voltage will determine if there is a gap in the connection of electrical states.,4,0.65158206
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the measure of voltage will determine if there is a gap,4,0.54826933
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the measure of voltage will determine an electrical state.,4,0.76902187
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,a bulb causes an electrical state.,3,0.62833476
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,you can locate the gap in a connection,4,0.08117735
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,you are able to identify the gap,4,0.09627845
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,you are able to find where the voltage begins. this helps you locate the gap.,3,0.46842492
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,it helps because you find the gap where the terminals are disconnected,2,0.10714405
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,i dont know,0,0.09504297
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the bulb causes a gap,2,0.36211777
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,you can determine is broken bulb is before a gap or after,3,0.46141386
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,electrical state is not connected to volts,3,0.428073
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,because if the voltage is 0 that means the bulb is burned out,3,0.6023002
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,if the bulb is non- zero that means it is not burned out,3,0.43433926
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the value of measurement indicates if the bulb is burned out,2,0.63860697
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,"because when you measure the difference in electrical states of two terminals, if they are connected the reading will be 0. if they are separated by a gap, the reading will be 1.5 v.",4,0.45057535
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the voltage will change when you move from a terminal that is connected to the battery and one that is not,3,0.4373516
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,i do not know,0,0.10935116
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,electrical states will determine whether there is a gap or connection in the circuit,2,0.33867592
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,k,0,0.09412487
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,measuring voltage checks for connections and gaps. it measures the electrical states between two terminals.,2,0.5816676
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,measuring voltage allows you to find gaps and connections by checking the electrical states between two terminals.,2,0.6635216
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,it checks the electrical state between two terminals.,2,0.3942383
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,you can measure voltage to see if there is a gap that the bulb caused.,4,0.6362932
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,the electrical states of two terminals when connected will determine the gaps and help to locate a burned out bulb.,3,0.5818635
measuring voltage indicates the place where the electrical state changes due to a damaged bulb.,"becuase you can test the light bulbs until you find where there is a gap between 0 volts and 1.5 volts, just like in the exercise i just did",3,0.5240282
