reference_answer,student_answer,score,similarity
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",the test results tell her how much gas is in the food.,2,0.42252517
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.","if the vinegar made the baking soda react it would shoot carbon dioxide into the pusher, then she needs to write down how many milliliters of carbon dioxide there is.",2,0.2851405
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",her test results would tell her what had more sugar in it.,2,0.21814354
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.","if the syringe went up at all, that means the food contains acid. we already know that the food contains sugar because it fizzed.",4,0.47677884
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",the more carbon dioxide the more carbon dioxide it has in it.,2,0.45220134
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",if it had acid and how much sugar.,2,0.44666365
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",vitamin c or acid.,1,0.2624733
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",how much acid and or sugar there is.,2,0.43855712
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.","if the syringe goes way up it has a lot of acid, if not has a little or none.",4,0.25122088
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",the results would tell her how much acid was in the substance.,2,0.31180966
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",it will tell her if there is a lot or not a lot of sugar in the food.,2,0.31342986
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",the amount of acid in the food.,2,0.6496545
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",if the food contains acid and how much.,2,0.62085724
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",that whatever she test has more acid or sugar.,2,0.30270284
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",i was not here when we did it.,0,0.03713287
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",the results will tell her the amount of acid and sugar.,2,0.34643012
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",the end or final will go white after it.,1,0.0353435
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",how much sugar and acid there is.,2,0.4464464
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",that there was sugar in the cookie.,2,0.16940583
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",the results will tell her how much sugar the pizza has or acid.,2,0.3975945
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.","the results would tell her how much sugar, carbon dioxide, there is in the bag.",1,0.39657786
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",the results will tell her how much vitamin c it in her test.,2,0.13785367
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",it would show her how to check for acid.,2,0.22054702
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",her results will tell her how much acid is in the juice. the more carbon dioxide or gas the more acid it has.,4,0.44188276
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.",the syringe will go up and will tell you how many milliliters.,2,-0.06306121
"if gas (carbon dioxide) is produced, the food contains acid. if no gas is produced, the food does not contain acid.","it would tell her that how much acid is in lemon, lime, or tangerine.",2,0.3238908
